No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,CHIR(uM)
15,32,1,31,6.024112279,0.638026166,0.112364006,16.30479445,-5.937898682,1.757195535,-27.39768785,0.421887184,0.514301908,112.8621733,7,0
15,32,1,32,6.005845819,0.669705618,0.066289249,9.035840066,-5.466810076,0.977129881,-16.31652554,0.199204649,0.129083633,59.15358718,6,0
15,32,1,33,6.074578705,0.615092385,0.090485499,14.02627316,-6.286202819,1.520273386,-23.05881373,0.242958722,0.16369319,64.2394442,11,0
15,32,1,34,6.069214372,0.6381751,0.077803956,11.40422696,-6.162994026,1.438531512,-21.83391723,0.076839475,0.061995452,75.47088979,8,0
15,32,1,35,6.050115004,0.592777161,0.01157082,1.807171172,-6.902591102,0.298964323,-4.009902585,0.161064782,0.123565174,71.02677612,7,0
15,32,1,36,6.05745361,0.75361507,0.084630921,10.04441131,-4.301619803,1.482486572,-30.82504641,0.196668792,0.157545878,71.65006478,5,0
15,32,1,37,6.016337792,0.644363211,0.10257604,14.53197255,-5.870836092,1.878844333,-29.21461859,0.296566411,0.223500056,68.79629526,6,0
15,32,1,38,6.102529702,0.626842974,0.091973411,13.91953691,-6.358534213,1.58935824,-23.71297482,0.174717115,0.128624894,69.8410624,10,0
15,32,1,39,6.034897289,0.641340363,0.077266022,11.15389585,-6.066750006,1.493921751,-22.79808437,0.162354081,0.144702494,82.51623645,7,0
15,32,1,40,6.08416465,0.66542572,0.085844793,12.3515111,-5.784801161,1.475129902,-24.41448403,0.266159722,0.418095599,150.3969332,12,0
15,32,1,41,6.037491156,0.663810893,0.10528245,14.83595935,-5.638192785,1.842596578,-30.56992444,0.337211445,0.456721765,126.6932359,8,0
15,32,1,42,6.183729675,0.604440908,0.028895815,4.425962191,-6.929324143,0.47719979,-6.375818881,0.127904764,0.1033011,74.77300454,7,0
15,32,1,43,6.072643651,0.704916026,0.108779336,14.54898705,-4.924202735,1.773753742,-33.96105229,0.188716912,0.176976964,88.41575458,9,0
15,32,1,44,5.909459515,0.602347838,,0,-7.106648672,,0,0.079212499,,0,1,0
15,32,1,45,6.010333085,0.652426519,0.092779147,13.30217927,-6.057296851,1.65198081,-25.51115767,0.170269818,0.249652717,137.1521601,8,0
15,32,1,46,6.0333262,0.629442871,0.084124629,12.67909034,-6.347592176,1.456564562,-21.76917537,0.196493543,0.302289073,145.9470832,10,0
15,32,1,47,6.10050252,0.65116764,0.115233784,16.78835982,-6.045369618,1.970110889,-30.91641064,0.297238071,0.404064906,128.9638392,10,0
15,32,1,48,6.105940828,0.651483847,0.105368471,15.24862781,-6.103834385,1.936491303,-29.91138675,0.177931134,0.229081828,121.3842763,9,0
15,32,1,49,6.067258378,0.636106538,0.097048988,14.12497725,-6.245392581,1.681590793,-24.92798547,0.247707221,0.371737653,138.9391032,7,0
15,32,1,50,6.037853943,0.614582783,0.015397272,2.362039388,-6.599913337,0.289141327,-4.130433893,0.151030096,0.119154811,74.38267983,9,0
15,32,1,51,6.120082396,0.661661139,0.086163075,12.05624785,-5.905793826,1.623269801,-25.44714314,0.165723643,0.118904394,66.42629581,7,0
15,32,1,52,6.111299687,0.662748008,0.118268055,16.29027442,-5.3664308,1.729320664,-29.41706732,0.577886586,0.747441658,118.0712232,6,0
15,32,1,53,6.111471356,0.650885864,0.12602167,17.31750744,-6.169930124,2.252204917,-32.64920797,0.394464745,0.731138691,165.7816913,5,0
15,32,1,54,6.127553033,0.745363713,0.108099308,13.67345945,-4.51698023,1.962066853,-40.95334217,0.437755629,0.460754421,99.23423145,9,0
15,32,1,55,6.08561259,0.655964867,0.11204818,15.59314091,-6.078447062,2.118197189,-31.81142513,0.250726829,0.431131148,156.970474,6,0
15,32,1,56,6.17812519,0.670743683,0.122045175,17.0203329,-5.693876661,2.18233445,-35.85232127,0.474253069,0.648618176,127.9331199,8,0
15,32,1,57,6.051258011,0.823621328,0.09669621,9.585973855,-3.120827899,1.756835636,-45.96377424,1.284907706,1.120880067,71.22649648,3,0
15,32,1,58,6.084952211,0.646757556,0.12378575,17.11883217,-6.012427354,2.241743597,-33.34886744,0.267386207,0.251657375,84.18130513,5,0
15,32,1,59,6.08314393,0.679715501,0.107824481,14.48103424,-5.415814787,1.668773659,-28.12826916,0.419484512,0.341936586,74.41132147,6,0
15,32,1,60,5.995151564,0.646320404,0.082570637,11.9503822,-5.867555109,1.346974036,-21.47366006,0.177818312,0.090348854,47.52807112,8,0
15,32,1,61,6.015838306,0.761965958,0.130953191,16.30428549,-4.036325865,2.185439807,-51.36577949,0.848389338,0.825074991,92.26128006,10,0
15,32,1,62,6.025680948,0.640287377,0.117737766,16.7861163,-6.156582656,2.039346242,-30.23852684,0.33536131,0.476378386,129.6726743,6,0
15,32,1,63,6.106231019,0.746763278,0.097449322,11.67188134,-4.461647138,1.849851532,-37.08400638,0.498394024,0.63702485,114.3216653,5,0
15,32,1,64,6.14428788,0.634007448,0.089458655,13.30306588,-6.396440823,1.565219364,-23.07068899,0.173950022,0.203974721,110.5542901,9,0
15,32,1,65,6.047371635,0.617339135,0.098576577,15.28817492,-6.478506028,1.718388642,-25.39523557,0.24613597,0.27114687,105.471526,12,0
15,32,1,66,6.05247519,0.66189716,0.107686071,14.851776,-5.997127885,2.051257451,-31.22383465,0.274088966,0.379114056,126.2663747,6,0
15,32,1,67,6.032137942,0.69392499,0.117721325,15.70613112,-5.257094677,1.974949505,-34.78057864,0.277301886,0.322063279,107.5263718,7,0
15,32,1,68,6.046104796,0.734889922,0.128802607,15.99969624,-4.728828189,2.427967052,-46.87039686,0.71354549,1.026835118,131.3676481,6,0
15,32,1,69,6.069238059,0.712236361,0.117241275,15.02677449,-4.932413043,1.858632585,-34.39881534,0.525327611,0.450853209,78.34554641,6,0
15,32,1,70,5.99993492,0.66441819,0.117071569,15.75995295,-5.594608227,2.187961407,-34.97961065,0.286582326,0.242306919,75.62430673,5,0
15,32,1,71,5.93799418,0.714730992,0.128285524,16.05388068,-4.895856155,2.30865595,-42.17698787,0.695814852,1.134734065,145.863084,5,0
15,32,1,73,5.917552109,0.883674167,,0,-2.031654821,,0,2.084250284,,0,1,0
15,32,2,1,6.001850742,0.630907047,0.100548545,14.90783021,-6.143645442,1.711888281,-26.06473426,0.249576895,0.212559848,79.66744342,8,0
15,32,2,2,5.978800108,0.587752549,0.060026896,7.221648814,-6.755999512,1.336794782,-13.99136654,0.295176421,0.131969594,31.61383765,2,0
15,32,2,3,6.104356819,0.728592581,0.121436743,15.21509758,-4.617232571,2.07633297,-41.0510837,0.42867336,0.300426201,63.97653097,6,0
15,32,2,4,6.141548871,0.665208669,0.110543747,15.54462707,-5.369231657,1.652304015,-28.78603456,0.271791962,0.13174568,45.34232648,8,0
15,32,2,5,6.065932241,0.644023415,0.100447314,14.43986969,-5.759723403,1.600126574,-25.72049455,0.407333745,0.301813324,68.59850058,7,0
15,32,2,6,5.970823852,0.630988057,0.120978666,17.50237681,-5.546113004,1.710383054,-28.15231076,0.591591645,0.360512618,55.62984042,6,0
15,32,2,7,5.916565545,0.726281208,0.080887796,9.961464365,-4.308525514,1.578204809,-32.76270013,0.394558782,0.405523731,91.92836867,5,0
15,32,2,8,5.905958306,0.694614808,0.113219197,14.11583792,-5.288858407,2.150566428,-35.21450218,0.178343878,0.12120129,58.8544991,4,0
15,32,2,10,6.069997619,0.692433871,0.116128725,15.52701452,-5.102511077,1.990046697,-36.1082064,0.42125243,0.405960282,89.22113251,7,0
15,32,2,11,5.94992685,0.674086682,0.113422338,15.36003572,-5.170386466,1.912008432,-33.75795843,0.425502581,0.230738688,49.50255289,6,0
15,32,2,12,5.917927453,0.642924164,0.110624085,15.3898694,-5.721199539,1.782188831,-27.86195691,0.344818491,0.150186258,38.95692259,5,0
15,32,2,13,6.0216991,0.635864275,0.118935036,17.3169733,-5.518249948,1.576777255,-26.45425795,0.47189083,0.303037782,59.45410503,7,0
15,32,2,14,6.112381396,0.652642608,0.105535052,15.12604309,-5.78894717,1.706855096,-27.58043385,0.332781512,0.314216078,88.32288349,8,0
15,32,2,15,6.08803882,0.61404946,0.108640591,16.6806321,-6.250255438,1.878547521,-28.33662729,0.268863387,0.225050159,78.91715106,9,0
15,32,2,16,5.991181148,0.633287444,0.092366894,13.64330194,-5.981429392,1.753562949,-27.4233437,0.282075612,0.157995037,52.39404553,8,0
15,32,2,17,6.091664554,0.629519252,0.07960965,12.05758565,-6.12209406,1.280483983,-19.94241778,0.20709506,0.192360821,88.56263726,11,0
15,32,2,18,6.129293414,0.668030524,0.094129103,13.18049257,-5.802921634,1.64286463,-26.48250729,0.259052682,0.40185781,145.1069941,8,0
15,32,2,19,5.989976873,0.655912538,0.110806936,15.11005367,-5.503945736,1.795621366,-29.18002195,0.429865674,0.125065828,26.02261216,5,0
15,32,2,20,5.958066658,0.682222445,0.111326515,15.67803237,-5.372072321,1.999514934,-35.76034898,0.221267798,0.169079447,73.41614089,13,0
15,32,2,21,6.028985951,0.649128213,0.101656087,14.49871486,-6.113210757,1.680637045,-25.45254235,0.111061567,0.08183677,68.21993322,7,0
15,32,2,22,6.061523243,0.651912258,0.14225096,19.91936255,-5.381170432,2.163783627,-36.70679447,0.592093521,0.250595047,38.63594608,6,0
15,32,2,23,6.051524528,0.62248183,0.098895155,14.7087221,-6.260268558,1.845432136,-27.29177108,0.28382148,0.236586355,77.17400486,7,0
15,32,2,24,6.251514394,0.577231531,0.019410013,2.745555014,-6.414621622,0.115335716,-1.468071281,0.511497188,0.079104999,12.62743224,3,0
15,32,2,25,6.125184485,0.657462257,0.131433443,18.69989137,-5.715070972,2.400603732,-39.29188601,0.339020639,0.200103388,55.21185388,8,0
15,32,2,26,6.26407986,0.648545134,0.130901131,17.47969401,-5.63714653,2.16242189,-33.22092623,0.353697963,0.224702803,55.01822338,4,0
15,32,2,27,6.012508372,0.615641974,0.096450552,14.50451126,-6.308642827,1.534706078,-22.52246281,0.256122307,0.111944683,40.46529134,7,0
15,32,2,28,6.12017583,0.560969526,0.032327691,5.260715197,-6.544831464,0.668310315,-9.321570182,0.492720228,0.19938331,36.9400761,6,0
15,32,2,29,5.983897274,0.631627442,0.099344821,14.82886736,-6.16501876,1.72194376,-26.33348267,0.242811798,0.256008811,99.40514539,9,0
15,32,2,30,5.976741097,0.615968117,0.102415292,15.17804908,-6.324949286,1.627180119,-23.48485908,0.190890305,0.137760575,65.87952403,6,0
15,32,2,31,6.00503264,0.618536347,0.107496173,16.08993853,-6.294893397,1.898587601,-27.92343653,0.280078074,0.238105335,78.70759081,7,0
15,32,2,32,6.148574722,0.607758768,0.131996224,19.82620763,-6.514598286,2.233050748,-31.29106388,0.286976931,0.216168221,68.76290853,6,0
15,32,2,33,6.061930065,0.617892602,0.122972153,18.88056722,-6.273389482,2.139480819,-32.35395675,0.295734458,0.298148656,95.64277794,10,0
15,32,2,34,6.225354484,0.645103874,0.094478069,13.96384489,-6.078960911,1.631137819,-25.58379484,0.172626716,0.127844016,70.61160058,11,0
15,32,2,35,6.109701031,0.67605896,0.094844042,13.3090402,-5.483339612,1.649522502,-28.53871104,0.234008154,0.295973048,119.9892754,10,0
15,32,2,36,6.143426351,0.585798916,0.020937549,3.343345815,-7.156046044,0.207011621,-2.705986506,0.104641396,0.089959328,80.41678475,8,0
15,32,2,37,6.139115119,0.673713275,0.095155083,13.31620966,-5.377212311,1.582073528,-27.73915443,0.278305963,0.208945522,70.78386862,9,0
15,32,2,38,6.122842816,0.639182123,,0,-6.31595086,,0,0.050424924,,0,1,0
15,32,2,39,6.138152548,0.677185112,0.110371304,15.08951832,-5.502692029,1.906391094,-32.07475875,0.170152192,0.110777182,60.27529827,7,0
15,32,2,40,5.974315812,0.57058778,0.035471106,5.56028764,-7.08324203,0.493162456,-6.227344882,0.235536332,0.083870347,31.84897993,5,0
15,32,2,41,6.069352573,0.617355862,0.095975117,14.39294546,-6.472574475,1.868866862,-26.73178209,0.25217511,0.263603021,96.77758234,7,0
15,32,2,42,6.139415423,0.558664695,0.030274568,5.109171299,-7.071154389,0.681046806,-9.080512898,0.276663894,0.128896,43.92489119,9,0
15,32,2,43,6.097764383,0.648810058,0.126715918,18.41354211,-5.930603159,2.088615448,-33.20346137,0.347322267,0.458420756,124.4386771,9,0
15,32,2,44,6.211773981,0.608136748,0.035569914,5.065381915,-6.685348598,0.498850896,-6.462154397,0.15885974,0.088511273,48.2520058,4,0
15,32,2,45,6.110054553,0.595363364,0.042491188,6.180838544,-6.72995128,0.890250054,-11.45593973,0.265552188,0.31464656,102.6133194,4,0
15,32,2,46,6.103774644,0.639948473,0.124927623,17.82062157,-5.773812582,2.212702195,-34.98401584,0.391191558,0.250913187,58.55222326,6,0
15,32,2,47,6.057746079,0.563401916,0.023448125,3.604295877,-6.990724932,0.303661643,-3.761822977,0.333678853,0.176228599,45.73812289,4,0
15,32,2,48,6.028816753,0.636272211,0.101862013,14.61432205,-5.585394802,1.710908347,-27.96290232,0.500702856,0.164119922,29.9219995,6,0
15,32,2,49,6.098984982,0.659291483,0.096585606,13.81206719,-5.809864653,1.65125271,-26.79608009,0.186733159,0.313975923,158.5253205,9,0
15,32,2,50,6.079224685,0.622366872,0.139205918,20.00581393,-6.253255715,1.970125353,-28.17945988,0.180447832,0.176714355,87.59214363,5,0
15,32,2,51,5.981185433,0.526744616,0.061114886,10.59147083,-7.815292336,0.478673206,-5.591177342,0.199243174,0.147846619,67.73877234,6,0
15,32,2,52,6.167225358,0.697839968,0.131690229,17.47126369,-5.294929628,2.469523582,-43.17969699,0.521543304,1.101533569,195.5392603,7,0
15,32,2,53,6.053353686,0.56118119,0.009499324,1.382114336,-6.880344982,0.151037152,-1.792371145,0.451748002,0.090373593,16.33426802,3,0
15,32,2,54,6.147358912,0.595626482,0.022774247,3.311316222,-6.940796565,0.187197701,-2.335725638,0.161859433,0.138757957,74.24214569,4,0
15,32,2,55,6.09491463,0.678587982,0.113355296,15.46543919,-5.588107257,2.01351804,-33.35933595,0.23486145,0.364495115,143.6833944,7,0
15,32,2,56,6.297034471,0.660307866,0.062147461,7.684777331,-4.617968145,1.730495678,-30.59665549,0.758046295,0.475820237,51.25090635,3,0
15,32,2,57,6.137515204,0.638219526,0.108954697,16.27719358,-5.993443314,1.917743059,-30.50827658,0.320689507,0.395769646,117.6688177,11,0
15,32,2,58,6.306333128,0.640504267,0.1030911,14.69293381,-5.97196104,1.769852794,-27.05387985,0.246356031,0.101353684,37.55655223,6,0
15,32,2,59,6.037352513,0.606193748,0.09916408,14.93318035,-6.27589948,1.672691273,-24.33039664,0.279190382,0.182063385,59.52940449,6,0
15,32,2,60,6.122474202,0.680316335,0.116941384,15.91416793,-5.600685982,2.054308783,-33.95870379,0.179588883,0.168035815,86.6261502,7,0
15,32,2,61,6.094437213,0.594387656,0.042264765,6.831681667,-7.08487859,0.408499742,-5.53959891,0.092099272,0.078227356,81.60587063,13,0
15,32,2,62,6.291372467,0.636658583,0.104904697,15.25509585,-6.172080382,1.842491193,-27.63760799,0.342072068,0.384254549,103.9987239,7,0
15,32,2,63,5.949170396,0.575985676,0.02341659,3.319451613,-6.899406204,0.141613112,-1.67589236,0.245250746,0.132393076,44.07672395,3,0
15,32,2,64,5.966072682,0.674452536,0.109606536,15.20159245,-5.616465331,1.953748798,-32.53940953,0.262265341,0.323992605,115.5575226,8,0
15,32,2,65,6.221241194,0.640625887,0.077561747,11.41476145,-6.393314508,1.481948378,-21.85399026,0.156703071,0.175564217,105.6287728,9,0
15,32,2,66,6.215405061,0.638796518,0.113324209,16.19457415,-6.384940209,1.980654433,-28.31791361,0.226694247,0.396123145,159.5141073,6,0
15,32,2,67,6.065669388,0.625105394,0.092571567,14.04900679,-6.35088086,1.633242818,-24.39709101,0.248536613,0.204662392,78.12120347,10,0
15,32,2,68,6.119802736,0.632949218,0.098419507,14.54508776,-6.402066304,1.744691692,-25.49192029,0.296651411,0.409152819,129.0158762,8,0
15,32,2,69,6.055109646,0.61200889,0.07177237,11.05664325,-6.835022644,1.250250428,-17.24569865,0.075118259,0.032669959,41.00405597,9,0
15,32,2,70,6.235760979,0.659061379,0.090731866,13.18073709,-6.075631686,1.599520395,-25.20600762,0.188954076,0.306805115,155.4576333,12,0
15,32,2,71,6.003201269,0.64928078,0.118272935,16.86473149,-5.581206031,2.011031279,-33.35933432,0.443855212,0.26234821,54.72217937,7,0
15,32,2,72,6.194534914,0.588801659,0.03293735,5.179003869,-7.127931727,0.568291015,-7.381317114,0.10664002,0.095096616,82.56033534,7,0
15,32,2,73,6.213389664,0.607737294,0.068401668,10.27448786,-6.866210138,1.008375399,-13.4064727,0.086954949,0.052863057,55.49672453,6,0
15,32,2,74,6.041282282,0.618959042,0.121100746,17.86052756,-6.571121333,2.319494511,-32.22279733,0.210688216,0.311678974,135.0444177,6,0
15,32,2,75,6.197803162,0.613868958,0.014073171,2.050507161,-7.107879736,0.175034531,-2.202564617,0.068774337,0.034198354,44.47580156,5,0
15,32,2,76,6.180864063,0.640997242,0.092568233,13.50858442,-6.318709328,1.659175584,-24.56224151,0.31077331,0.632198439,190.2890215,8,0
15,32,2,77,6.12420388,0.673614657,0.110641084,15.36416346,-5.652048036,2.01873764,-33.41012211,0.336282624,0.455200574,126.6200266,8,0
15,32,2,78,6.029036472,0.623068012,0.108514246,16.12419005,-6.048503889,1.892908716,-28.9739904,0.403150324,0.28187022,64.73047393,7,0
15,32,2,79,6.045156394,0.626219009,0.099907327,14.77058507,-6.494113472,1.849754384,-26.37064775,0.143199016,0.209170043,135.2340507,7,0
15,32,2,80,6.01472464,0.663364551,0.100298691,14.34380129,-5.694114121,1.73060848,-28.83327108,0.258489057,0.232273068,85.24677299,10,0
15,32,2,81,6.053809628,0.586657711,0.034943688,5.437425663,-7.043273225,0.369835018,-4.793391159,0.161629025,0.270992832,153.0551075,6,0
15,32,2,82,5.978085938,0.597072554,0.067539152,10.47261405,-6.715637448,1.53396191,-21.14725192,0.247875628,0.23135866,86.41289181,7,0
15,32,2,83,6.221256398,0.660718666,0.134454748,19.40274716,-5.793517597,2.411667364,-39.68978381,0.332488855,0.437589931,125.4855983,11,0
15,32,2,84,6.017176832,0.629697653,0.126968424,18.66767628,-6.136049306,2.211164429,-33.36251667,0.23661968,0.157819977,61.75010767,7,0
15,32,2,85,6.130788623,0.727896857,0.112296258,13.79877181,-4.464114646,1.662864479,-33.31704768,0.437663604,0.507054246,103.6236737,5,0
15,32,2,86,6.02405455,0.86730585,,0,-2.258312209,,0,1.18063141,,0,1,0
15,32,3,1,6.104395053,0.768739086,0.150833741,16.02042051,-3.868260683,2.5232031,-53.25873495,0.807367405,0.923036802,93.34738913,3,0
15,32,3,3,6.042972921,0.639295343,0.118420208,17.57298484,-5.875733485,1.999416074,-32.28214214,0.35557653,0.358095605,95.54042268,10,0
15,32,3,4,5.890779752,0.619976412,0.094318248,14.08468581,-6.269552013,1.876430616,-27.70911186,0.272070659,0.239920884,81.64187123,7,0
15,32,3,5,6.049088719,0.579624322,0.028055075,4.614965829,-6.654031407,0.521077013,-7.466562863,0.376445123,0.229686377,58.17511098,11,0
15,32,3,6,6.067580699,0.595316724,0.103120547,16.43305771,-6.438769454,1.602407031,-23.60974093,0.408662716,0.262308295,60.89312484,10,0
15,32,3,7,5.901955562,0.654284798,0.120336789,16.45040451,-5.125719042,2.259064116,-39.42019363,0.498627801,0.403162707,72.31840814,5,0
15,32,3,8,6.032900969,0.587554981,0.040303494,5.940524898,-6.777214724,0.441179509,-5.637605973,0.258253552,0.170799124,57.27564197,4,0
15,32,3,9,5.996970231,0.748907811,0.149579931,14.12309789,-3.43399736,1.804093128,-37.14873224,0.701615975,0.154740782,15.59517746,2,0
15,32,3,10,5.960694279,0.563063872,0.039415965,6.548148666,-6.829711924,0.277370164,-3.79893082,0.267983573,0.164509849,57.4232484,8,0
15,32,3,11,5.948579871,0.580066954,0.010034756,1.498163857,-5.96990482,0.669813485,-9.716662342,0.585040055,0.250285783,37.04940277,4,0
15,32,3,12,5.994868189,0.651663896,0.127434965,18.43693327,-5.751192761,2.058144711,-33.73973927,0.278894738,0.189793588,64.16008854,9,0
15,32,3,13,5.966205835,0.644907317,0.121749281,16.88550656,-5.306446714,1.833970135,-30.9124513,0.551088299,0.125479909,20.36563704,5,0
15,32,3,14,6.025768745,0.602066432,0.083595426,12.8547817,-6.271750917,1.525695659,-22.52193567,0.425439453,0.184413908,40.13123403,7,0
15,32,3,15,5.987281949,0.635194257,0.124465891,18.47428028,-5.849340893,2.086896747,-33.63703976,0.35158555,0.204442403,54.82311384,9,0
15,32,3,16,6.032225612,0.631036954,0.095358765,14.13545696,-6.027564726,1.5821818,-24.5537895,0.273935604,0.15752132,53.78917543,8,0
15,32,3,17,6.064284822,0.630350297,0.101998013,14.98084653,-6.059716324,1.851940052,-28.29444865,0.421208758,0.222363639,48.87569949,7,0
15,32,3,18,5.915936068,0.595337208,0.034883499,5.074434464,-6.307046638,0.244175569,-3.352793431,0.350377106,0.265526199,65.62998259,4,0
15,32,3,19,6.055043611,0.671335365,0.125855684,17.87462606,-5.250177135,2.040857421,-37.06315331,0.546391703,0.463205719,80.83016677,11,0
15,32,3,20,5.996963396,0.644251839,0.101546236,14.59267024,-5.954092713,1.791711263,-27.85986683,0.364503062,0.400066961,101.6150679,7,0
15,32,3,21,5.903312935,0.628574628,0.099385357,14.63835105,-5.84933028,1.58356853,-25.06440061,0.336449664,0.196660505,54.1157469,7,0
